E_1,Pu1_1,Pu2_1,E_hybrid_1,seedNumber_1,seedEbest_1,E_3,seedNumber_3,E_diff_12,pumin1_4u,pumin5_8u,pumin1_4d,pumin5_8d
0.3008859474891369,-0.42774373702354984,-0.18482198131582378,1.219743780964756,0.6286339145764722,1.355562626206114,2.0081290234845497,0.6052861383173661,0.41129268265028174,-0.7955937397841659,-1.1219554377842063,-0.6296570606494628,-0.8842957573536657
0.13078119041125696,-0.4377255577784679,-0.18482198131582378,0.8439392810941059,0.241913322140539,0.8730447172236777,2.0081290234845497,0.6052861383173661,0.43815985932988244,2.086941499914985,-1.1219554377842063,-0.6244987008525658,-0.9964802948085919
-0.006922660556551234,-0.4399456309652675,-0.18482198131582378,-0.5417085955239347,-0.1448072702953942,0.9369928738358078,2.0081290234845497,-0.6728529630597727,-0.3454661271584856,-0.9049625353617904,-1.1219554377842063,-1.0587772431942901,-0.35472181823385707
-0.841245992890916,-0.4408058506895267,-0.18482198131582378,-0.9406072266715522,-0.1448072702953942,-1.3593272954179552,2.0081290234845497,-1.9509920644369116,0.43368199654994977,-1.210265480955939,-1.1219554377842063,-0.14111616600351584,-0.8541429542015799
-0.1527267380518769,-0.4410170256826948,-0.18482198131582378,-0.10292010126155532,1.4020750994483386,-0.31290291449218993,2.0081290234845497,0.6052861383173661,-1.3529852526435324,-1.1705165186586883,-1.1219554377842063,-0.2717971927268413,-0.9828248070502786
-0.22562877679953972,-0.43028302769242865,-0.18482198131582378,0.19100520589984762,0.241913322140539,-2.312736175816986,2.0081290234845497,0.6052861383173661,1.082972099640313,-0.528052605126204,-1.1219554377842063,-0.10488731577955307,-0.05126756580443843
-1.2273567907026122,-0.4052484289028287,-0.18482198131582378,-0.05883130518734477,1.0153545070124055,-1.5511717652543455,2.0081290234845497,0.6052861383173661,-0.7350401890127042,0.3863857982670886,-1.1219554377842063,-0.13953036681576697,-0.6104650944585086
-0.6927418398864171,0.11769346990979085,-0.18482198131582378,1.0622837949854333,-0.9182484551672606,0.36145946432663667,2.0081290234845497,0.6052861383173661,-0.6410050706340994,-0.49153173797508315,-1.1219554377842063,-0.6833662311882462,-0.3156980585561441
-1.9239762720691695,-0.3674828630691741,-0.18482198131582378,-0.8713248328406504,-0.1448072702953942,-1.6151199218664753,2.0081290234845497,0.6052861383173661,0.8187781956242356,-0.9551465335710836,-1.1219554377842063,0.07473388051061786,0.612849125575024
-1.127453996863222,-0.4109148844608636,-0.18482198131582378,-0.36955234418654176,-0.1448072702953942,-0.7954208234746257,2.0081290234845497,0.6052861383173661,0.1067980136148011,-0.9551465335710836,-1.1219554377842063,0.506342435536991,0.7200975175752576
0.2630848903607189,-0.43702472651932117,-0.18482198131582378,-0.28767315147729383,-1.3049690476031939,-0.010602537780301912,2.0081290234845497,0.6052861383173661,-0.027537869783203852,0.05906855682030136,-1.1219554377842063,0.8290886697376033,-0.7178744246681705
-1.4946642661107101,-0.44139332430436146,-0.18482198131582378,-1.4234845170081414,0.6286339145764722,-1.3477003578521132,2.0081290234845497,0.6052861383173661,0.5635400171680237,0.33420658871702186,-1.1219554377842063,-0.9334370506134225,-0.9622677126404143
-0.9330485602027877,-0.44148752513337264,-0.18482198131582378,-1.1526533411237063,-0.1448072702953942,-0.28964903936050623,2.0081290234845497,0.6052861383173661,0.27247893647234256,-1.0441965599367415,-1.1219554377842063,-1.0255045117488777,0.02957980114829237
0.014677943516829918,-0.4414967416835998,-0.18482198131582378,-0.6928701820640844,-0.1448072702953942,1.628795659003397,2.0081290234845497,0.6052861383173661,1.5934484565527385,-1.1683294798008328,-1.1219554377842063,-1.0255045117488777,-0.6533068723220601
0.12808111490208385,-0.4414209801182036,-0.18482198131582378,0.23299453549433355,0.241913322140539,0.2975113077145069,2.0081290234845497,0.6052861383173661,1.3695553175560597,-0.8982408786469225,-1.1219554377842063,-0.5449573342768176,-0.4605433308319919
