E_1,Pu1_1,Pu2_1,E_hybrid_1,seedNumber_1,seedEbest_1,E_3,seedNumber_3,E_diff_12,pumin1_4u,pumin5_8u,pumin1_4d,pumin5_8d
0.3008859474891369,-0.42774373702354984,0.6489572371879188,1.219743780964756,-3.23857200978286,1.355562626206114,2.0081290234845497,0.6052861383173661,3.6532653353221662,-0.7955937397841659,-1.1219554377842063,-0.6296570606494628,-0.8842957573536657
0.13078119041125696,-0.4377255577784679,0.23771469520196356,0.8439392810941059,-3.23857200978286,0.8730447172236777,2.0081290234845497,0.6052861383173661,3.6532653353221662,2.086941499914985,-1.1219554377842063,-0.6244987008525658,-0.9964802948085919
-0.006922660556551234,-0.4399456309652675,-0.184789218436946,-0.5417085955239347,-3.23857200978286,0.9369928738358078,2.0081290234845497,-0.6728529630597727,3.6532653353221662,-0.9049625353617904,-1.1219554377842063,-1.0587772431942901,-0.35472181823385707
-0.841245992890916,-0.4408058506895267,-0.1842719234023547,-0.9406072266715522,-3.23857200978286,-1.3593272954179552,2.0081290234845497,-1.9509920644369116,3.6532653353221662,-1.210265480955939,-1.1219554377842063,-0.14111616600351584,-0.8541429542015799
-0.1527267380518769,-0.4410170256826948,-0.17574260888582346,-0.10292010126155532,-3.23857200978286,-0.31290291449218993,2.0081290234845497,0.6052861383173661,3.6532653353221662,-1.1705165186586883,-1.1219554377842063,-0.2717971927268413,-0.9828248070502786
-0.22562877679953972,-0.43028302769242865,-0.17802052404821744,0.19100520589984762,-3.23857200978286,-2.312736175816986,2.0081290234845497,0.6052861383173661,3.6532653353221662,-0.528052605126204,-1.1219554377842063,-0.10488731577955307,-0.05126756580443843
-1.2273567907026122,-0.4052484289028287,-0.032387124174130644,-0.05883130518734477,-3.23857200978286,-1.5511717652543455,2.0081290234845497,0.6052861383173661,3.6532653353221662,0.3863857982670886,-1.1219554377842063,-0.13953036681576697,-0.6104650944585086
-0.6927418398864171,0.11769346990979085,2.797305992341957,1.0622837949854333,-3.23857200978286,0.36145946432663667,2.0081290234845497,0.6052861383173661,3.6532653353221662,-0.49153173797508315,-1.1219554377842063,-0.6833662311882462,-0.3156980585561441
-1.9239762720691695,-0.3674828630691741,-0.17648213646903146,-0.8713248328406504,-3.23857200978286,-1.6151199218664753,2.0081290234845497,0.6052861383173661,3.6532653353221662,-0.9551465335710836,-1.1219554377842063,0.07473388051061786,0.612849125575024
-1.127453996863222,-0.4109148844608636,-0.17703015220879836,-0.36955234418654176,-3.23857200978286,-0.7954208234746257,2.0081290234845497,0.6052861383173661,3.6532653353221662,-0.9551465335710836,-1.1219554377842063,0.506342435536991,0.7200975175752576
0.2630848903607189,-0.43702472651932117,-0.18480565771050442,-0.28767315147729383,-3.23857200978286,-0.010602537780301912,2.0081290234845497,0.6052861383173661,3.6532653353221662,0.05906855682030136,-1.1219554377842063,0.8290886697376033,-0.7178744246681705
-1.4946642661107101,-0.44139332430436146,-0.1807367948672814,-1.4234845170081414,-3.23857200978286,-1.3477003578521132,2.0081290234845497,0.6052861383173661,3.6532653353221662,0.33420658871702186,-1.1219554377842063,-0.9334370506134225,-0.9622677126404143
-0.9330485602027877,-0.44148752513337264,-0.17918008316162626,-1.1526533411237063,-3.23857200978286,-0.28964903936050623,2.0081290234845497,0.6052861383173661,3.6532653353221662,-1.0441965599367415,-1.1219554377842063,-1.0255045117488777,0.02957980114829237
0.014677943516829918,-0.4414967416835998,-0.18379050979421543,-0.6928701820640844,-3.23857200978286,1.628795659003397,2.0081290234845497,0.6052861383173661,3.6532653353221662,-1.1683294798008328,-1.1219554377842063,-1.0255045117488777,-0.6533068723220601
