E_1,Pu1_1,Pu2_1,E_hybrid_1,seedNumber_1,seedEbest_1,E_3,seedNumber_3,E_diff_12,pumin1_4u,pumin5_8u,pumin1_4d,pumin5_8d,Y
0.4282273111687951,1.0117778111623965,2.396079136781772,1.800106837406011,-1.2885149504540698,-0.8650670634050243,1.210171288649701,-0.7457464190621953,0.7606895157420459,-1.1120233192799156,-1.0885561661712977,-0.9702635937264957,-0.7647172353504719,0
2.235977967066431,-0.39962650669384964,-0.27001670665844246,0.4493589667600813,-2.0989755847414973,1.732572056648826,2.038377659425504,-1.4071410580762247,-0.39527960100180676,1.3922327512236707,-1.08602482315467,2.9150248904627705,-1.0566476504294937,0
0.5186148439636769,-0.268785326540722,-0.17976155103270816,1.2468344045143172,0.3324063181207853,1.5437568783189206,-0.8973394473590434,0.5770428589658634,-0.5315523830569766,0.6944020608938434,0.5696647187558898,0.7914038492291343,-0.9247569570879204,0
0.07731100737690093,-0.3803152633849807,-0.2690834389307201,0.20324812592205194,0.7376366352644991,-0.29289985634470483,0.6970174854312637,0.5770428589658634,-0.6349317349608979,1.0282739012062212,1.300047384476568,-0.94790400792877,-0.3150474521486181,0
-0.2496791847928182,-0.3938076831330795,-0.08260374758801875,0.4321884429806839,0.3324063181207853,0.5767942983869808,-1.3985594412003075,0.5770428589658634,-0.395279601001807,1.3239143726148517,-0.473770673051914,-0.694876548956655,0.28863148339195993,0
1.02638010172316,-0.1924795349679074,-0.2700141111503845,0.5161332259021826,-1.6937452675977835,1.944273923261144,2.0884996588096305,-2.068535697090254,-0.6795728187375918,0.9538075350131323,1.8500042648806574,1.642498163022528,1.8740322717733091,0
0.4893718186476858,-0.39628529048136246,-0.26948432194888183,0.2452205173828016,-0.47805431616664223,-0.08119798973238662,-1.32695658493727,1.8998321369939222,-1.0531482040267637,1.825229944613053,0.08368390631407006,0.4100246598259676,-0.6015364827529369,0
-0.5607186358810884,-0.39967555682107986,-0.27001598358075174,-1.506172908115734,-0.07282399902292845,1.412158420695047,1.8020882337574795,-0.7457464190621953,-0.47046458420465925,2.1545905740684996,1.316001388415523,-0.9780167337236507,-0.9238727401456795,0
1.550096100564093,3.58765456616304,8.03107738853422,2.860863639777673,-1.2885149504540698,-0.2585698239210854,0.35571053724411716,-1.4071410580762247,1.2658386216362094,0.14992967752475345,-0.6313486857933254,-0.8861387734334809,-0.6794211166229899,0
0.19428310864086548,-0.39973252085749844,-0.26436042322037,-0.07720376247477219,-0.07282399902292845,0.07328715617389987,-1.3078624899337934,0.5770428589658634,-1.0414005504013182,-0.26886584279243025,2.7339965022345507,2.767498989924975,-1.0794867207119523,0
-0.8026382089497427,-0.39985562278219633,-0.2616552508802688,-1.1856564642336491,0.7376366352644991,-0.09264133387359276,-0.5345516422929856,0.5770428589658634,0.20150120317083317,-1.1959237425839917,-0.8398368299324158,0.12452888539458142,1.5015953503849817,0
0.8668726909086628,-0.373769977193898,-0.2652444430419425,0.9854608758723785,1.142866952408213,-0.31006487255651405,-0.1574432659743201,0.5770428589658634,-0.8369913773185635,0.3453257117681796,0.18161878442623117,-0.5878870965417031,-0.6029681126000865,0
-0.7946628384090175,-0.3998388041544712,-0.09191865177423876,-0.6094899996360916,-0.47805431616664223,0.4566391849043138,-1.813856007525927,0.5770428589658634,-1.1612266173808643,2.1700314545209136,-0.5449140922219652,-0.9513946292502082,-0.8837765645292909,0
-1.4406678522077314,-0.19177976818851405,-0.26997364647944877,-1.0616471258268902,0.7376366352644991,-2.3584234738324574,0.47982215476671586,0.5770428589658634,1.2658386216362094,-0.9016708889453897,-0.8330022592722856,1.491592649075686,-0.19984638667671606,0
-1.1588714264354534,0.12815763078483758,-0.18569254594984233,0.19180111006912057,1.142866952408213,-0.2986215284153079,-0.8830188761064357,0.5770428589658634,-0.637281265685987,0.5596214022850959,-0.3931419199187988,0.3762263214481274,0.6304823822320567,0
0.0028742156634690244,-0.3998473766499192,-0.269256304447559,-0.8498773325476556,0.7376366352644991,-0.27001316806229203,-1.1813641105357597,0.5770428589658634,1.2658386216362094,-0.998133534882342,-0.9594275398278785,-0.14519036340986416,0.121107159221198,0
-0.013076525417980366,-0.344758452007189,-0.2363311365109333,0.6573130880883388,1.142866952408213,-0.09264133387359276,-0.34361069225821805,0.5770428589658634,-0.08279201456495283,1.9194298552229172,-1.0267753315921104,-0.38228792243922805,-0.5415795978865916,0
0.3750581742306295,-0.3211313049588426,-0.26881229229970427,0.6019858447991695,-0.883284633310356,0.1762772534447572,-0.047652219704328674,1.8998321369939222,-0.8792829303701682,1.760536576961681,-0.647885279763759,-0.7733069454927396,-0.793072959145738,0
2.20673494175044,-0.36893806241071986,-0.27001738259824204,0.6592209240638276,-1.2885149504540698,1.1031881288824748,0.9333069110992883,-0.7457464190621953,-0.6913204723630372,1.9459991899443752,-1.1080140799625076,-0.8952409373064096,-0.6010113785072507,0
0.7073652800941655,2.2083185924045408,-0.23959636928739533,1.5959683880287308,-2.0989755847414973,-0.2356831356386726,-0.152669742223451,0.5770428589658634,-0.3318422714244001,0.9721511366929361,-0.35695006138451424,0.9937336242914991,0.3223128324073359,0
-1.4539601364422732,0.7344587262007897,-0.18424707655955316,0.0677917716623611,1.142866952408213,-0.08119798973238662,-0.5799001179262427,0.5770428589658634,-0.5714944053834918,-0.8500126422029459,1.8613952871151886,2.254173362319295,2.6436602187475913,0
-0.8371981479595502,-0.37746957871073683,-0.26988282114732187,-0.6552780630478184,1.142866952408213,0.3994224641982821,-0.677757354819061,0.5770428589658634,-0.7876512320916916,-0.730207870658164,-0.7969273028695921,-0.7576636029092212,-0.5824176782144597,0
0.43620268170951976,-0.3996453782460025,-0.2700155333560953,-0.7430385179202943,-0.07282399902292845,0.04467879582088401,1.016843576739499,-0.7457464190621953,-0.2449096345961024,2.0547158066471116,-0.5918089619059869,-1.047129739767149,0.42599610727336523,0
0.4494949659440614,-0.3998042967918907,-0.27001742299822395,-1.8743852513850339,-0.883284633310356,1.875613858413906,1.0287773861166718,-0.7457464190621953,1.2658386216362094,-0.5190539854691981,0.02998190958825095,-0.9731700788925746,-0.8632883769745883,0
0.7631928738792394,-0.39964173039702156,-0.2700171015922012,-0.7048817984105217,-0.47805431616664223,-0.2642914959916885,-1.0405451598851188,0.5770428589658634,-1.1048378799787248,2.2991267939668973,-0.8943856095318273,-0.7973819959000767,-0.6387068682594511,0
1.1353768324463998,-0.3942755099480109,-0.2692924656207558,0.6916541356471342,-1.2885149504540698,0.8342695415641247,2.0884996588096305,-2.068535697090254,1.2658386216362094,-0.9182003576696107,0.8887499192055939,-0.8702363389114683,-0.4608335948865804,0
-0.14068245406957833,-0.39231200463938015,-0.2699337824110345,-0.33094594721475645,-0.47805431616664223,0.021792107538471214,0.7733938654451707,0.5770428589658634,-1.1165855336041706,0.032694769440130535,-0.029078208203636723,-0.7502838251082731,-0.34828404590279627,0
