id2,E_1,Pu1_1,Pu2_1,E_hybrid_1,seedNumber_1,seedEbest_1,E_3,seedNumber_3,E_diff_12,pumin1_4u,pumin5_8u,pumin1_4d,pumin5_8d
AU-135-136,0.31978647605333854,-0.44149508345098615,-0.08026628366899868,0.008351622163836734,1.015354507012408,0.5474904653801018,-0.41286618237893696,0.605286138317366,1.3382102780965264,-1.0964187438331674,0.6708852604494994,-0.6977805441466554,1.5211628151062278
AU-142-143,2.6175507343593067,-0.4171791666023054,-0.1818768611854835,2.294670618583604,-1.3049690476031954,0.26844396379989816,2.0081290234845492,-1.9509920644369052,0.24113389701280885,-0.22337291578121513,-0.7179691930546149,0.6006029409150166,0.5164386537407488
AU-145-146,2.803855944492223,-0.4415086560409879,-0.1842116200955563,0.9069232754858391,-0.9182484551672615,0.66375984103852,2.0081290234845492,-1.9509920644369052,1.257608748057723,0.13942472270876086,-0.7179691930546149,0.5587490160112583,-0.6235221236307993
AU-16-17,3.3303706687809,-0.399948567271083,13.408248767232765,4.00993473251836,-1.6916896400391292,1.8380805351885423,0.892839097187887,0.605286138317366,1.3516438664363275,-1.2497549851790921,1.2589318625444204,0.27626317192086147,-1.052922158269366
AU-187-188,0.9624044472364415,-0.4190750232989401,-0.17331359084898737,1.1735555184108255,-0.9182484551672615,1.030008374362537,-0.34032700018078,0.605286138317366,1.9875003811868903,-0.6537890213171953,-0.7844010448022031,-0.7012298077945665,0.7657134689285716
AU-217-218,1.5132198511076722,0.2928824528166803,-0.1840559639079233,1.70262107130135,-0.9182484551672615,0.5823712780776272,1.0016478704851222,-0.6728529630597696,1.1993965319185864,0.3577527203496902,0.6888684899642292,-0.2079638332273558,-0.6443838163596064
AU-223-224,2.8659576812031955,0.07241934827827935,-0.18449251112463838,2.5990932581436277,-2.8518514173469307,2.6112718833170225,2.0081290234845492,-1.9509920644369052,0.8769904117633717,-0.7009442989693502,0.8577887898450883,-0.716353174975162,0.020693289913793003
AU-234-235,1.0245061839474137,7.932102963161832,0.0026879208497755194,2.3492567470564363,-0.14480727029539375,1.4369511891670002,2.0081290234845492,-1.9509920644369052,1.0381934718409793,0.3548862984748808,-0.5542893881002622,0.5165542946966909,2.4584277065290046
AU-237-238,2.3205424283503095,6.450627514403365,-0.1847228134807091,2.3555551464956084,-2.8518514173469307,2.4601216949610794,2.0081290234845492,-1.9509920644369052,0.10232015083487005,0.08999359987686226,-0.040601143200061925,0.5165542946966909,-0.5692336266690302
AU-254-255,2.1234369161807027,-0.43275532252234983,-0.10285305443941146,2.2085924929149074,-2.078410232475063,1.7101842219642827,0.7024237439177251,-0.6728529630597696,1.8486866350089495,-0.9817225947578463,-0.782229272033571,-0.9390546475409507,-0.9814716799467881
AU-274-275,1.8102281571166696,-0.4415053660225677,0.45869946519857924,1.2407384457620034,-2.465130824910997,1.320681813508582,-0.48087166568970924,0.605286138317366,2.00093396952669,-1.2117684107178295,0.47318592201269477,-0.998698574844812,-1.0323032224024542
AU-282-283,1.9614323856303404,0.12496828213322679,-0.15891933774992054,2.47312526936017,-2.078410232475063,1.5997283150887855,-0.2632541190952384,0.605286138317366,2.215871382963501,-1.3048805496209215,-0.910851723486573,1.251567061147792,-0.8146864466147683
AU-288-289,2.7309539057445607,-0.4410743875884898,-0.18335609315050314,1.7719034651322525,-2.078410232475063,1.314868344725661,-0.39926508571678243,0.605286138317366,0.9396804906824414,0.6943653165776205,-0.8175218509567352,-0.8819774372150921,-0.761374140203379
AU-307-308,0.26038481485153947,-0.36197630729032076,-0.13106456790628906,0.9909019346748109,1.015354507012408,-0.02222947534614706,-0.24965302243308424,0.605286138317366,0.6978759005660302,-1.29287590593303,0.9110653425363824,-0.537351944513784,-0.2082852815644005
AU-310-311,0.7949997656677342,-0.43887456494974175,-0.14198817451695894,0.9363158062019794,-0.14480727029539375,1.2683605944622938,0.01783521192261963,0.605286138317366,1.257608748057723,-0.48361060973438114,-1.085259726195492,-0.537351944513784,0.7547403288502456
AU-326-327,0.5573931208605364,-0.36817382185801445,-0.18376231341350918,0.703275026952581,0.24191332214054012,0.5939982156434691,0.239986457404475,0.605286138317366,2.1442255784845634,0.07898879667191298,-0.10087987996309049,-0.14492423283350006,0.07862132361497523
AU-335-336,1.2270118471353662,-0.2893102463987397,0.07457003789662955,2.030137842138341,-0.9182484551672615,0.8207234981773842,-0.3085911079690867,0.605286138317366,0.9352026279025076,-0.38384454725499634,-0.1860584411715826,-0.5199429636746182,-0.7390514095782699
AU-34-35,0.7355981044659347,10.067569650098992,3.3506856219502055,2.5340097972721747,-0.14480727029539375,0.5649308717288644,-0.3856639890546283,0.605286138317366,0.0664972485954001,-1.3230280280762965,-1.1214692447407484,3.002728145173478,1.4678707033026663
AU-352-353,2.0883359345614574,-0.250496030193122,0.7347540036639508,2.8930185653050304,-2.078410232475063,1.5415936272595765,-0.2632541190952384,0.605286138317366,2.0770576367855607,-0.9976629998103472,-0.9602013058075513,0.5181267714522394,2.0760496566845865
AU-356-357,2.8227564730564323,-0.4233413000625427,0.7347540036639508,3.1596508082300168,-2.078410232475063,2.0938731616370623,-0.3357933012933953,0.605286138317366,0.9083354512229065,-0.5168125970588279,-0.7520847352256678,1.9293475183768662,2.081758941873535
AU-358-359,2.074835557015594,1.701387220761628,0.22374161233597073,3.090368414399115,-1.3049690476031954,1.867147879103147,-0.6123489334238685,1.8834252396945015,2.215871382963501,1.8464265763105525,-0.20940070864047555,1.9293475183768662,0.21734060358630328
AU-367-368,0.7544986330301436,-0.39643625049411385,-0.13278101265551526,1.2974240407145594,-2.078410232475063,1.2974279383768985,-0.4763379668023245,0.605286138317366,1.7591293794102791,-0.26883633041983873,1.8096272808117566,-0.6967846278762788,-0.7485479570514202
