E_1,Pu1_1,Pu2_1,E_hybrid_1,seedEbest_1,seedNumber_3,pumin1_4u,pumin1_4d,pumin5_8d,Y
-0.2931306645288638,-0.423442992213331,-0.1848218504018515,-1.1442554752048055,0.3614594643266327,-1.9509920644369048,-0.1149302851447355,-0.3866993026541256,-0.3245562885017825,0
-1.9968783108168384,-0.4119371702011442,-0.1818639908464519,-1.1694490729614984,-0.9756383557451752,0.605286138317366,-0.8319739236530876,-0.2516566835306745,0.5558932611784634,1
1.8156283081350149,-0.1899007477069864,-0.1848211180786615,1.05388592906654,1.006754499230853,0.605286138317366,0.4304647282092774,-0.7767831257788584,-0.9431971976658542,0
-0.4011336848957724,-0.4413024758923504,-0.1848194633441165,-1.4150866510892408,1.3962569076865536,-0.6728529630597696,1.8906549822400784,-0.9815969124336024,-0.9102049973015712,0
1.615822720456235,-0.3999683122116985,-0.1848200627513148,0.7746568872632081,0.5184231214654973,-1.3119225137483377,-1.2505711313972043,0.3849045982256185,-0.3463125537488951,0
-1.5000644171290616,-0.41859075865721,-0.134308822284345,-0.4640283357741316,-1.1907367007132486,-0.6728529630597696,0.228771429600265,0.280624764320987,-0.6144284519553868,1
-1.98877808428932,-0.3931039208347558,-0.1847161583617445,-1.5137615756362828,-0.3070894457092709,-0.6728529630597696,1.2282089135573058,-0.2431518147161618,-0.440506921463778,0
-0.2661299094371374,3.0035375210189263,-0.1831336145821356,0.694877161033684,-1.4639697335105308,0.605286138317366,1.261279743030119,0.5833933668029824,1.5986778508198047,1
0.8301007472869791,-0.4400730143653731,-0.1822399575721182,0.6381915660811279,0.6753867786043615,-0.0337834123712018,-0.5992475049868666,-0.9958791184352872,-0.3716486115127008,1
-1.065352260152257,-0.3992564671561985,-0.1801419574633966,-0.3443587464298462,0.5591174029459436,0.605286138317366,-1.225843370102877,-0.5441433766449482,-0.4507694941594547,1
-0.7899445582166407,-0.4093148594756082,-0.172067879873603,-0.0399361068698223,-0.0396698816949094,0.605286138317366,0.101426314731834,-0.921139027497872,-0.8823038266380125,1
-0.9411487867303124,-0.4403379846204394,-0.1298296746081825,-0.3863480760243322,-0.6035763536382374,0.605286138317366,-0.882559455396991,-0.7513972741962015,-0.975724347586418,1
-0.8007448602533322,-0.3922742909312077,-0.1559900246133887,0.1049270802311548,0.4370345585046043,0.605286138317366,-0.9996421644642448,0.399369751304329,-0.8177906715834471,1
-0.2931306645288638,-0.4411706321900557,-0.1823262292975551,-0.4178400732201972,1.0823295934088248,0.605286138317366,-1.043026360791761,-1.0528370715051565,-0.4624925302877532,1
-0.4632354216067447,-0.4254690742119257,-0.1847664993668814,-0.543808062003655,-0.7605400107771015,0.605286138317366,-1.2901399531479518,0.2980874646448326,0.660974599419672,0
0.616794782062336,-0.4290780613050739,-0.1847635976223407,0.2707849321293747,-0.5163743218944237,0.605286138317366,1.095912040245633,-0.104467444287295,-0.163584495042847,1
2.0424346509055216,-0.4375276632551848,-0.1845185080108509,1.4422872278155368,1.739251565878887,0.605286138317366,-1.0591692178800516,-0.1267150465505434,-0.8452781400183762,0
-1.4352626049089163,-0.4404693672270112,-0.1839061840264249,-1.2912181287855076,-0.8768093864355198,0.605286138317366,-0.8834270023038862,2.948161611659203,-0.7936651855514623,1
2.0127338203046223,-0.3426900656158901,-0.1848219807365715,0.1889057394201267,0.2626304950169773,-0.6728529630597696,1.360933698519001,-0.8233361303732951,-0.8054691326796135,0
-0.7197425949781511,-0.2654131616271245,-0.1847970176526387,-0.5459075284833796,1.3962569076865536,-0.6728529630597696,-0.1171665631513609,-0.5593481395887305,-0.8519998511590585,0
-0.2310289278178925,-0.4410000016633804,-0.1842624961412145,-0.5039181988888937,-0.1326853822216439,0.605286138317366,-0.7796818743870904,-0.1994877580566316,-0.1754038643113307,0
