id2,E_1,Pu1_1,Pu2_1,E_hybrid_1,seedNumber_1,seedEbest_1,E_3,seedNumber_3,E_diff_12,pumin1_4u,pumin5_8u,pumin1_4d,pumin5_8d
AC-100-101,2.2638506792713997,-0.3502497007200976,-0.3945053454178895,0.895391266796641,-2.6569496013789085,1.6918819896254755,-0.44919327624741207,0.5205788052326362,-0.22887374368338745,-1.1375841939973257,-1.1522559955575458,-0.8742744670243402,-0.8877007655560086
AC-107-108,0.5794527179254214,-0.3502535476965929,-0.34096130099675087,0.05247330765910168,-0.3684820615051041,0.9530635487901098,-0.374240769569898,0.5205788052326362,0.20848822805166858,-0.944051454458539,-1.1373794203423704,-0.22164835174893782,2.5939899998226807
AC-148-149,0.14512861549571443,-0.34997039846465416,-0.39919410524620036,-0.8697564069333922,1.0045984624191784,-0.9634203766850866,0.4234680514979269,-0.9079862881964589,0.20848822805166858,-0.6485229276226998,-0.4524292844684336,-0.4528932502246975,0.40592617119780194
AC-166-167,0.39570021305131464,-0.3496824776040405,0.3095533996745591,0.5486328941098629,0.08921144646965674,-0.2301569617206635,-0.6579895448490574,0.5205788052326362,0.20848822805166858,-0.2517504156690975,-0.182929549232687,1.2214312504613765,-1.000762831633886
AC-178-179,1.4564533093700218,-0.349999631789426,-0.3879020219613378,0.6961896484446621,-0.8261755694798649,0.519771530856587,0.5573118134220586,0.5205788052326362,-20.93067373914269,-0.9315388923204225,-1.0737662239343744,-0.5787117710226483,-0.9115360107682993
AC-199-200,-0.14998904384754755,-0.28469916077505797,-0.39034618057008746,0.22216357514412022,1.0045984624191784,0.6030969189207263,-1.3218546039927508,-0.9079862881964589,0.20848822805166858,0.6730669548059166,1.8287364966869035,-1.0040727223341492,-0.9920152825691321
AC-232-233,-0.7847704243217343,-0.3274407583084234,-0.22923290944430222,0.01742857850458668,1.0045984624191784,-0.2079368582368931,-0.6151595410333351,-0.9079862881964589,0.20848822805166858,1.379297269111267,1.042059577261677,0.5009934640078607,-0.3300831544058191
AC-237-238,-0.6928941718846814,-0.34760241010386206,-0.39904711064518517,-0.9509126218175319,0.08921144646965674,-0.013510952753902346,0.921366845855697,-0.9079862881964589,0.20848822805166858,0.5022167907829929,-0.13146857428938952,-0.4245981540322368,0.3969816163297359
AC-255-256,-0.1639096881561922,-0.3489926901024889,-0.39698293755529224,-0.39019695534529575,-0.8261755694798649,0.5697667636950704,0.905305594424801,-0.9079862881964589,0.20848822805166858,-0.5735306578227777,-0.41740071020022934,-0.29466714655744475,0.3665194264706569
AC-273-274,-0.4896527649784723,-0.3494237799865829,-0.39875350841448765,-0.8310227589205073,1.0045984624191784,0.23646521143851468,-0.8400170610658764,0.5205788052326362,0.20848822805166858,0.9093409445479339,0.884318258667432,0.20099862747942604,-0.8105935987581273
AC-295-296,0.005922172409269931,-0.34935095711639025,-0.39627354268933523,-0.2832183084525661,-0.3684820615051041,1.147489454273101,-0.6472820438951271,0.5205788052326362,0.20848822805166858,-1.087002723828116,-0.3635050361500189,-0.4865601458369698,-0.39245939095110755
AC-307-308,-0.2864113580722632,-0.350133687032382,-0.3989783922712217,-0.9693572161093813,1.0045984624191784,-0.12461147017275441,0.8357068382242526,-0.9079862881964589,0.20848822805166858,-0.7448559585811634,-0.5785731544216175,-0.6763318017125477,-0.5278891541922827
AC-316-317,-1.1244341454526596,-0.34996000431894553,-0.3991534652527665,-1.589095584315537,1.0045984624191784,-0.44680297068742514,-0.5776832876945781,0.5205788052326362,0.20848822805166858,-0.6327270711121701,-0.7744119682345132,-0.16970332512299857,0.31822787636794725
AC-339-340,0.1256397134636126,-0.3501875505842586,-0.39812261019267764,-0.5727984388346092,0.5469049544444176,-0.6356738502994734,-0.42777827433955096,0.5205788052326362,0.20848822805166858,0.378042505818468,1.4168323198487223,-1.0868222229955395,1.7689773834642042
AC-346-347,1.1251419748242841,-0.3502290951579635,-0.39921631988529177,-1.0947804572939603,-2.1992560934041476,1.7418772224639587,0.5305430610372324,-0.9079862881964589,0.20848822805166858,-1.1511329784307216,-1.1575087816031062,0.2659599551613001,-0.5387071627738184
AC-418-419,0.3177446049229059,-0.3469181540487497,-0.39914589816388585,-0.35515222619078074,0.08921144646965674,1.2697000234338378,1.3924968878286406,-0.9079862881964589,0.20848822805166858,-0.755805410726839,-0.6378041651816557,0.17697656409831952,0.342747504552288
AC-428-429,-0.6873259141612237,-0.30727223421166744,-0.32728142039116603,0.056162226517471575,1.0045984624191784,0.19202500447097384,-0.2778732609845233,0.5205788052326362,0.20848822805166858,0.12058497425258417,0.06155087977725968,-0.8308638130656475,2.379656285278756
AC-436-437,-0.2585700694549744,-0.35018266352108474,-0.3992132498116518,-1.4876503157103633,-0.3684820615051041,-0.6690040055251287,1.1515781163652032,-0.9079862881964589,0.20848822805166858,-0.736827577897004,-0.9258027496866171,0.5448675673282627,-1.0340535177954506
AC-454-455,0.6657607126390171,-0.3486890990506565,-0.3879020219613378,0.3678758700497347,-0.3684820615051041,1.919638050334122,-0.7918333067731891,0.5205788052326362,0.20848822805166858,0.1229857821013844,-0.8155081981560176,-0.6263531404300721,0.5183886762467216
AC-459-460,-0.1722620747413787,-0.3464514256534238,-0.3991386921080421,-0.653954653718749,1.0045984624191784,-0.10794639255992647,2.2865732174818403,-2.336551381625554,0.20848822805166858,-0.671658907465685,0.02218521361602752,-0.19659619467240227,-0.4763923509404471
AC-472-473,-1.4362565779662946,-0.33733888852833815,-0.399182417298194,-1.4470722082682939,0.08921144646965674,-2.0299853439060653,2.2865732174818403,-2.336551381625554,0.20848822805166858,0.05597768410694055,-0.6468992846236116,1.8349578394959243,0.023229554915141844
AC-477-478,-1.1049452434205573,-0.3058534988529411,-0.3991701551440838,-1.0523578904227062,0.5469049544444176,0.4031159875667925,0.8089380858394263,0.5205788052326362,0.20848822805166858,1.891238016864244,-0.04085876505080435,-0.13101402673625612,-0.4811002759056527
AC-486-487,-2.073822087302211,1.7281319444684025,-0.3979088879819063,-0.8771342446501319,0.5469049544444176,-0.5023532293968509,-0.7757720553422931,1.9491438986617313,0.20848822805166858,-0.5922433340119563,-0.24017907130582572,0.7245873647611296,1.1275191169144922
AC-506-507,-0.03305563165493419,-0.3448948662077673,-0.3577824611221759,0.19080776484797576,-0.8261755694798649,0.7641926691780614,0.31103929148165627,0.5205788052326362,0.20848822805166858,1.2267780871337202,-1.0145064840885338,-0.7097146791487063,-0.9054391613853549
AC-521-522,0.2648461565500571,-0.3497294696947345,-0.27831529240508307,0.25167492601108005,1.0045984624191784,0.20869008208380177,-0.48399265434768607,0.5205788052326362,0.20848822805166858,-0.0007468972334758274,-0.9961674176303871,-0.15756260370817846,-0.3461445997591828
AC-541-542,-0.19731923449693867,-0.3500219096395517,-0.39062939871950225,-0.43999735993329037,1.0045984624191784,0.2809054184060555,0.7875230839315652,0.5205788052326362,0.20848822805166858,-0.6890540141230307,-0.8517040733645956,-0.9697725511022728,-1.0965868899219522
AC-58-59,1.4481009227848354,-0.33815247490921724,-0.3984257085269617,0.8142350519125015,-0.3684820615051041,0.23091018556757217,-1.3057933525618548,0.5205788052326362,0.20848822805166858,-0.1446934220040879,0.634450216921277,0.5326549249572301,-0.16842894802136923
AC-581-582,-0.428401930020437,-0.3502290951579635,-0.3992148700437977,-1.7514080140838164,-0.3684820615051041,0.6364270741463816,1.6708919126308346,-1.6222688349110064,0.20848822805166858,0.10121230540462892,-0.6686083819441576,-0.031260588482012804,-0.1693676293007561
AC-601-602,0.16740164638954558,0.059990017217005843,-0.3877169487151856,0.6703672164360721,1.0045984624191784,-0.18571675475312266,-0.10119949524466942,-0.9079862881964589,0.20848822805166858,0.41920266292035613,-0.3008683559148141,-0.2877126220947914,-0.24818335238093384
AC-62-63,-0.1360683995389034,-0.33237587718343387,-0.37068746434866867,0.21663019685656568,1.0045984624191784,0.33090065124453877,-0.936384569651251,0.5205788052326362,-2.6343645882261972,0.5351850185074598,-0.2296584073531755,-0.2902720801236143,-0.23330628715462523
AC-648-649,0.25927789882659896,-0.348377165461895,-0.39908791380452074,-0.39019695534529575,-1.2838690774546258,0.6197619965335539,1.6494769107229734,-1.6222688349110064,0.20848822805166858,-0.6700736688760466,-0.4160847180578632,0.26819182483472975,0.08953976505548092
AC-652-653,0.635135295159999,-0.31868327888293196,-0.3991583675322649,0.08751803681361603,-0.3684820615051041,0.20869008208380177,2.2865732174818403,-2.336551381625554,0.20848822805166858,-0.3640085959898395,-0.7239577841018936,-0.07591375816035414,1.3821239894041761
AC-661-662,-0.44510670319081,-0.04885278533195501,-0.39248445423033534,0.1686742516977557,1.0045984624191784,-0.27459716868820433,-0.07443074285984318,0.5205788052326362,0.20848822805166858,1.0198979285644647,-0.18619884646512136,0.03316991614239689,1.3393215749209624
AC-664-665,-0.6928941718846814,-0.31189037028875793,-0.3972227324269719,-0.3680634421950757,1.0045984624191784,-0.20238183236595061,-0.2725195105075582,0.5205788052326362,0.20848822805166858,0.015084712905713829,-0.18619884646512136,0.9625886570653316,0.29333244062796837
AC-688-689,-0.6734052698525791,-0.34998046075718187,-0.39909983023152523,-1.22758153619528,1.0045984624191784,-1.3300520841672983,1.4406806421213278,0.5205788052326362,0.20848822805166858,0.20071996869380826,0.31301993165309155,-0.8109307112486083,-0.22194215704349968
AC-69-70,0.7715576093847146,-0.33795403510834604,-0.3990107263432799,0.2147857374273804,0.08921144646965674,1.4252407478202307,-1.343269605900612,0.5205788052326362,0.20848822805166858,-0.37784138502408127,-0.39619982677093213,1.118033971761095,-0.7305551888669171
AC-702-703,-0.03862388937839235,-0.3499381767809843,-0.36620195017164286,-0.15041722955124723,0.08921144646965674,0.2031350562128588,0.3538692952973785,0.5205788052326362,0.20848822805166858,0.9751450149393973,-0.9726377508693655,-0.28311849701441183,-0.779728071904342
