id2,E_1,ED1_1,ED2_1,Pu1_1,Pu2_1,E_hybrid_1,P_E_1,seedNumber_1,seedEbest_1,E_2,ED1_2,ED2_2,Pu1_2,Pu2_2,E_hybrid_2,P_E_2,seedNumber_2,seedEbest_2,E_3,ED1_3,ED2_3,Pu1_3,Pu2_3,E_hybrid_3,P_E_3,seedNumber_3,seedEbest_3,E_diff_12,pumin1_4u,pumin5_8u,pumin1_4d,pumin5_8d
AC-114-115,-1.708165455722722,0.5324684021903673,2.0678093935778956,-0.43379950322842453,-0.5272388211473049,-2.4375120088962703,-0.1668829771318313,1.4515909938293612,-1.4204019487813435,-1.726996547399806,0.6341791317792709,2.060345087481411,-0.41094473214012517,-0.538026586456615,-2.400474535462033,-0.13271370465469998,1.4494552970077914,-1.2154228142308265,1.7621538610028655,-0.20099920648261527,-0.20099915627746276,-0.6824159431623992,-0.6844161554391874,-0.90494799457359,-0.07377275030536988,-2.059440976363854,1.2499129076361457,0.2591338574087754,-0.6888131177972191,0.26790342966236613,1.0069238898932888,-0.9924783139838433
AC-14-15,-1.230697355532774,2.4076961034181594,-0.6262383290110125,-0.43840536567689287,-0.2726246233894108,-1.7139821504911135,-0.16671748469771097,-0.21784044367425173,-2.673051501602731,-1.2324923480094336,2.4816115541866908,-0.6081081260382941,-0.4136016056282003,-0.29452631770307663,-1.6958486746162638,-0.1324836978770072,-0.0981402024015693,-2.3969458681264064,-0.7063928075198715,-0.20103310192975513,-0.20103305172427227,0.25021291740976764,0.24895402457133212,0.11808959383197899,-0.08236638929480045,0.38564821372064445,-0.6000047377264531,0.2591338574087754,-0.2533297848810335,2.3913658117712586,1.0014105186795808,-1.0658733120089507
AC-195-196,-0.05037248674023261,2.1458189182092906,5.641164358956238,-0.43839516070688306,-0.5272610592279352,-3.62186147949995,2.389236936629073,-1.4699140218019613,-0.2726540826494325,-0.010053395479197548,2.2236160039253052,5.599751780413797,-0.4135957189317196,-0.5380478538433426,-3.5538799624417154,0.8622622053108756,-1.25883682695859,-0.1328450407107393,1.9639100791032815,-0.20095985067468997,-0.20095980046992104,-0.682437474787363,-0.6844377041790111,-3.99097047199535,-0.07149832679523724,-2.059440976363854,1.61035531418244,0.2591338574087754,-0.7921846611547172,-1.0417873273561178,-0.8179743357936516,-0.8006596495795794
AC-197-198,-0.5990159559025947,2.10373151344358,3.4288647534274994,-0.43839247274521614,-0.5272608613734311,-2.982312765373962,0.02854359711168883,-0.21784044367425173,-1.8955448826101458,-0.5782725065799352,2.182152433347583,3.408469888061678,-0.4135941683916916,-0.5380476646252025,-2.931041031872686,-0.1318468549768834,-0.0981402024015693,-1.6635867312257016,0.9373269693570471,-0.2009842162468741,-0.2009841660418677,-0.6824372832182682,-0.6844375124576435,-2.722742056616544,-0.08248626961077776,0.38564821372064445,1.3294222620213576,0.2591338574087754,-0.5894850188188759,-0.8401811808397252,-0.8179743357936516,-0.13315856782944344
AC-206-207,-2.663101656102617,-0.5945387698692285,1.0715729961622056,-0.20817099427538704,-0.5265563370133663,-2.153268135951387,-0.16692752198992947,1.4515909938293612,-3.5616304947371136,-2.7160049461805493,-0.4761231470241909,1.0735733262319367,-0.28079182151844695,-0.5373738928067815,-2.123657232986909,-0.13277944660042265,1.4494552970077914,-3.235070596012925,-0.6707887690315631,-0.2010123422562029,-0.2010122920509224,-0.6810886586367856,-0.6830878158938756,-1.5601993425193064,-0.08251053618376927,0.38564821372064445,0.104978204489093,0.2591338574087754,-0.16645643478526403,-0.8700697974583027,0.048389242862545985,-0.37466695667645383
AC-222-223,-0.8273702646890918,2.6555441537051245,3.064045790993585,-0.4384093405407643,-0.5272603575741106,-3.2342561982114724,4491121.531814525,-2.304629740553768,2.0845485241376114,-0.8147745149840265,2.7257859142555017,3.047116848730885,-0.41360389851266155,-0.5380471828167606,-3.1764018227029096,-0.1321755730418244,-2.0326345766632703,2.0905136124326664,-0.5639766535666366,-0.2010374290081134,-0.20103737880258835,2.961997356876447,2.962893982275315,0.5746518233683489,-0.08263089905139571,0.38564821372064445,-1.6283257211085285,0.2591338574087754,-0.7245380919680942,-0.27926687459004745,-0.44667856645027254,-1.101018687048772
AC-236-237,-1.8089972284336426,2.070996865292471,2.1332897201685976,-0.43839009317952266,-0.5272433400035642,-3.2493297369282463,-0.16670930573261677,1.4515909938293612,-0.8465280157153879,-1.8314260056561578,2.1499029895649096,2.125203325310015,-0.41359279574865787,-0.5380309080644565,-3.1910815281371963,-0.13245849299089066,1.4494552970077914,-0.6741339274707828,-0.5758446663960731,-0.2010375320337886,-0.20103748182826256,3.0822022125102646,3.083194385237586,0.5746518233683489,-0.08264465519921851,0.38564821372064445,-1.6336263447342092,0.2591338574087754,-0.9892565257269451,-0.14221812747525064,-0.22825028935288488,-0.6622890341190639
AC-251-252,-1.6577495693672613,1.7155921139375778,2.5822976739334162,-0.4383361927678823,-0.5272573270176716,-3.182575494039675,-0.1667174287779911,1.0342331344534579,-0.5626763929085712,-1.6747818182716294,1.7997661713530295,2.5699455275632994,-0.41356170350995436,-0.5380442845443395,-3.1260714040710686,-0.13246942941890333,1.062556422155451,-0.40639963939592255,-0.11299216604805981,-0.20102449928587618,-0.20102444908047715,-0.6203588322084679,-0.6223097171005021,-0.1651480856026208,-0.03220051463548037,-1.2444112463356878,0.8417648884587242,0.2591338574087754,-0.7269978098010718,-0.2529290898846418,0.4857243233130945,-0.9816541590585036
AC-301-302,-2.224186880772727,1.897970867922326,1.2493053111941126,-0.43837185846686644,-0.5268806531318349,-3.0641405469793077,-0.16668582961747544,0.6168752750775547,0.6344369728419168,-2.261429657299959,1.9794416438564946,1.2496171146238617,-0.41358227712697504,-0.5376840525021307,-3.010730861373101,-0.13242274848594912,0.675657547303111,0.7227406190067494,2.459399614732244,-0.20102594164532891,-0.20103485467357063,-0.5846584910834668,0.962560347544859,2.1535962005149614,-0.08291486161017045,-2.059440976363854,1.398330369155208,0.2591338574087754,-0.49027019631968305,-1.0970973717441275,0.45239067390140864,-1.1258169045629687
AC-312-313,-2.24198072301583,0.3547660265129207,1.1417304889379583,-0.42986693461266984,-0.5267085759256742,-2.3169236991620776,0.3343030232154111,-0.21784044367425173,-1.2352813252116803,-2.27985838522755,0.4591107226733309,1.1430642953340122,-0.40867624552939075,-0.5375194864790438,-2.2830368919877384,0.3044793676816591,-0.0981402024015693,-1.040813495921135,-0.36222043546622074,-0.2010094060244598,-0.2010093558192079,-0.6819025426832442,-0.6839023468729885,-1.58133648277562,-0.08240244363556128,0.38564821372064445,-1.188373960177022,0.2591338574087754,-1.0838012017260843,-1.0162201658112557,-0.3246260532249987,0.500375930087013
AC-317-318,-3.810804480782802,0.26591483867419724,0.8283603545395957,-0.42678131102167044,-0.5256225903315741,-3.2708633636664954,-0.16682635079000388,1.4515909938293612,-2.487930878033067,-3.904657897510201,0.37157651812036074,0.8326713000114077,-0.40689631579748314,-0.5364809042383265,-3.2120525359004635,-0.13263013213814387,1.4494552970077914,-2.2223365498167147,0.7118347255977586,-0.20101296041025407,-0.2010129102049675,-0.680798729465534,-0.6827976562663949,-0.5244794699599491,-0.08224836773253848,0.38564821372064445,1.2605141548875072,0.2591338574087754,-0.4279021896938071,0.05477976710827313,0.836188889610018,-0.332806232231212
AC-336-337,-0.6346036403888022,1.8745889763858194,2.4513370207520104,-0.438368444481013,-0.5272551806313914,-2.4525855476130443,-0.16668857476736204,-0.21784044367425173,-0.38989714424355215,-0.6151299624351185,1.9564063268688705,2.440229051906091,-0.41358030778277427,-0.5380422318479829,-2.4151542408963196,-0.13242685662812811,-0.0981402024015693,-0.24343094230687695,1.4743545498890367,-0.20099724899478652,-0.20102568538856747,-0.6824258521139822,-0.5927303038619269,-0.10173666483368038,-0.08272975949584217,-1.2444112463356878,1.2764160257645496,0.2591338574087754,-1.0983532646201255,-0.6535101446476388,0.6644867575259615,1.6875163418157209
AC-339-340,-2.3042591708666933,0.9393133149255741,0.7254626984684917,-0.43728788846652855,-0.5249197277210222,-2.4396653715700953,-0.16672448426507616,1.4515909938293612,-2.0683241312751646,-2.3443589329741203,1.0349936473639232,0.7307512119950301,-0.4129569933309459,-0.5358087216339261,-2.40257163623836,-0.13247980397844428,1.4494552970077914,-1.8265554283147472,-0.3918904675398112,-0.20103495639190866,-0.20103490618640774,0.9901724409652123,0.9895017203371771,0.49433069039435806,-0.08259911720140238,0.38564821372064445,-1.2784845618135956,0.2591338574087754,-0.7868514831486655,-1.127924141859974,2.5160013143095945,-0.13045050439824282
AC-354-355,-2.5504073218962944,0.9720479630766828,2.5822976739334162,-0.437408601322569,-0.5272573270176716,-3.488352993722807,-0.16680346154949882,1.0342331344534579,-1.0501607016420174,-2.5992896693058034,1.0672430911465964,2.5699455275632994,-0.4130266260632456,-0.5380442845443395,-3.4238597143094593,-0.13259671263493475,1.062556422155451,-0.8662041776114436,-0.8666109807172605,-0.20103475034055826,-0.20103470013505936,0.885066977917923,0.8843127120275354,0.13922673408829234,-0.08239850687545432,0.38564821372064445,-1.188373960177022,0.2591338574087754,-0.6651460202730378,-0.7357356235863678,-0.691743045243138,-1.0262749105833917
AC-363-364,-2.425850426194568,0.934636936618273,1.0201241681266533,-0.43726949452271696,-0.5264186375422057,-2.6614617269740566,-0.16685148529199026,1.4515909938293612,-1.6795708217788716,-2.4702885738126623,1.0303865839663984,1.0226132822237477,-0.41294638285740237,-0.5372422039279596,-2.618573016200009,-0.13266723463083085,1.4494552970077914,-1.4598758598643946,-0.29694636490432125,-0.20103433823785746,-0.20103428803236256,0.6942511323139247,0.6933451924817664,0.5112404025994088,-0.08262896982360583,0.38564821372064445,-1.0717602404120445,0.2591338574087754,-0.9918115171700652,-0.762315956492657,0.5775874454030822,1.387679523691352
AC-39-40,-1.3374604089913957,1.3975983890410941,1.3755887981904675,-0.4381829871889635,-0.5270155937978307,-2.2480160935996816,-0.1668109677834171,1.4515909938293612,-1.6795708217788716,-1.3430647155749824,1.486485860321347,1.3747008590075975,-0.4134733274793176,-0.5378131029978419,-2.215929667145284,-0.1326075265189336,1.4494552970077914,-1.4598758598643946,2.705660880943046,4.950240200819291,4.950240200819313,-0.6824374748763861,-0.6844377042681048,2.9842858125880785,-0.08316697380249051,-2.87447070639202,1.8382821300867145,0.2591338574087754,-0.18637812643811216,0.9475562653220638,-1.1617825298778461,-0.9287112125374707
AC-390-391,-1.5450552351609386,1.3648637408899857,2.8769591435915776,-0.438155411247963,-0.5272597164195933,-3.074907360348431,-0.1372498432585613,0.19951741570165146,-1.4450846985906318,-1.5580665413968837,1.4542364165386743,2.8618075977920165,-0.4134574204071085,-0.5380465696486865,-3.021216365254734,-0.08907898580248609,0.28875867245077086,-1.2387040566721186,-0.041784089071442335,-0.2010372744696006,-0.20103722426407708,2.788850379995581,2.7896093759203033,0.9339832077256771,-0.08220299711064932,-1.2444112463356878,-1.479908259589466,0.2591338574087754,0.04355047094113495,-0.3947898785862252,-0.8643722799507164,-0.42627776012908347
AC-395-396,-2.461438110680776,0.3500896482056196,0.2998405756289245,-0.42972708739626464,-0.5170116242431092,-2.086513893062816,-0.16684369324617018,1.4515909938293612,-1.932569007324078,-2.5071460296678456,0.45450365927580627,0.30917266610910443,-0.4085955752171951,-0.528245807471403,-2.058647108920782,-0.1326563498880485,1.4494552970077914,-1.6985085948876397,0.3617283471293895,-0.20102089338724424,-0.201023830926432,-0.6624994313396426,-0.6333017177706237,-0.0002783916033758824,-0.0828137861264097,0.38564821372064445,0.47602185828674903,0.2591338574087754,-0.8828490918164487,0.02851859813524135,-0.33581886394178084,-0.17016395255346878
AC-404-405,-1.5954711215163981,2.781806368002257,1.581384110332676,-0.4384103750108399,-0.5271408491877557,-3.167501955322901,-0.16681412640032367,1.4515909938293612,-1.3586950742581225,-1.6102812705250589,2.8501766259886696,1.578541035040353,-0.4136044952426223,-0.5379328909805159,-3.1113916986367816,-0.13261870386681024,1.4494552970077914,-1.1572197081275961,-1.8575900519751867,-0.20101630874469797,-0.2010162585393788,-0.6777327095060995,-0.6797291992172558,-2.0801729928246164,-0.08222115788812934,2.015707673776977,-0.03283800977860767,0.2591338574087754,-0.20065419928188083,-0.4584911483922697,-0.9803437179950518,-0.9600261180951287
AC-415-416,-0.682053886370412,2.7023079367781366,2.93308513781218,-0.4384097773199764,-0.5272599540098409,-3.0899808990652056,7276.174510194485,-2.304629740553768,-0.05668002181815883,-0.664273236908696,2.771856548230749,2.9174003730736775,-0.41360415046701793,-0.5380467968681018,-3.0358960706890206,2.386559683867893,-2.0326345766632703,0.07086583065056755,1.4832555595111139,-0.20103258680137914,-0.2010325365959013,0.11052369446981249,0.10915376674850807,1.6357362642352824,-0.08241549014860598,-1.2444112463356878,0.2745981605108785,0.2591338574087754,-0.930589059395482,-1.0086719183042312,2.2421287869733337,-1.1281680954902709
AC-425-426,-1.4204983394592126,2.122437026672784,0.9312580106106997,-0.4383937159794827,-0.526114451735964,-2.4375120088962703,-0.1667438183670244,0.6168752750775547,-1.3586950742581225,-1.4290654459037426,2.2005806869376814,0.9345913880277851,-0.413594885546448,-0.5369512958551849,-2.400474535462033,-0.13250837757449296,0.675657547303111,-1.1572197081275961,2.705660880943046,4.950240200819291,4.950240200819313,-0.6824374748763861,-0.6844377042681048,2.9842858125880785,-0.08316697380249051,-2.87447070639202,1.8382821300867145,0.2591338574087754,-1.0859740064197283,1.7421023810171992,-0.512527043014518,-1.044431193214866
AC-450-451,-0.747297974595125,1.7389740054740834,0.44950989355053067,-0.4383421198439875,-0.521162742276346,-1.550326587280423,-0.16707123736464077,0.6168752750775547,-0.48862814348070593,-0.7318452393098644,1.8228014883406527,0.4574200668601993,-0.4135651225203008,-0.5322157288882832,-1.5364690156154346,-0.13299282157117273,0.675657547303111,-0.3365559120720459,1.0204030591631008,-0.201022335746697,-0.20102228554131907,-0.6510333672970874,-0.6530086344810332,0.46473869403551915,-0.08291183318257946,0.38564821372064445,0.8682680065871281,0.2591338574087754,-0.7393474138374628,-0.9948293401293783,-0.6119093148767657,-0.8662597063422205
AC-459-460,-3.0931195103109546,1.594006277947746,0.028564936896013644,-0.43829627508125363,-0.5009946213548225,-2.993079578743087,-0.166765223757992,1.4515909938293612,-1.6919121966835162,-3.1613658710973436,1.6799825230173866,0.04047425224774525,-0.41353867715072296,-0.512927947971547,-2.94152653575432,-0.13253997475651633,1.4494552970077914,-1.471516481085041,0.3617283471293895,-0.20102429323452578,-0.20102424302912877,-0.6242596739726091,-0.6262136595298146,0.15613644629334308,-0.08254481790579474,0.38564821372064445,0.33290502039336745,0.2591338574087754,-0.8439367602575971,-0.6941681062403466,-0.981857531245512,-0.9879268762403084
AC-50-51,-1.7526500613304807,0.8598148837014533,1.483163620446622,-0.43693075810925047,-0.5270920467697064,-2.3513775019432757,0.5954961270860829,0.19951741570165146,-0.2418006453878218,-1.7730683672187841,0.9566735696060026,1.4812536782974473,-0.4127509841006107,-0.5378862187917084,-2.3165905044089654,0.9921421873503522,0.28875867245077086,-0.10374348765912388,1.5247936044141406,-0.20100564558731507,-0.20100559538209983,-0.6822738314889456,-0.6842739308053158,-0.5456166102162621,-0.08222918801739776,-1.2444112463356878,0.4389174929069833,0.2591338574087754,2.41090225826074,-1.1635521290297228,-0.4653401304931201,-0.7702609152389948
